10:23:33.364 [restartedMain] INFO  o.a.c.c.StandardService - [log,180] - Starting service [Tomcat]
10:23:33.364 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,180] - Starting Servlet Engine: Apache Tomcat/8.5.32
10:23:33.372 [localhost-startStop-1] INFO  o.a.c.c.AprLifecycleListener - [log,180] - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\Program Files\Java\jdk1.8.0_101\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\ProgramData\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;G:\apache-maven-3.5.4\bin;D:\Program Files\Java\jdk1.8.0_101/bin;D:\Program Files\Java\jdk1.8.0_101/jre/bin;G:\svn\bin;G:\TortoiseSVN\bin;G:\apache-tomcat-8.5.35\bin;G:\apache-tomcat-8.5.35\lib;C:\Program Files (x86)\OpenVPN\bin;.]
10:23:33.728 [localhost-startStop-1] INFO  o.a.c.c.C.[.[.[/] - [log,180] - Initializing Spring embedded WebApplicationContext
10:23:34.751 [restartedMain] INFO  c.a.d.p.DruidDataSource - [init,1002] - {dataSource-1} inited
10:23:37.655 [restartedMain] INFO  o.a.e.i.ProcessEngineImpl - [<init>,85] - ProcessEngine default created
10:23:37.657 [restartedMain] INFO  o.a.e.i.a.AbstractAsyncJobExecutor - [start,119] - Starting up the default async job executor [org.activiti.spring.SpringAsyncExecutor].
10:23:37.662 [Thread-46] INFO  o.a.e.i.a.AcquireTimerJobsRunnable - [run,45] - starting to acquire async jobs due
10:23:37.663 [Thread-47] INFO  o.a.e.i.a.AcquireAsyncJobsDueRunnable - [run,45] - starting to acquire async jobs due
10:23:40.553 [restartedMain] INFO  o.q.i.StdSchedulerFactory - [instantiate,1208] - Using default implementation for ThreadExecutor
10:23:40.582 [restartedMain] INFO  o.q.c.SchedulerSignalerImpl - [<init>,61] - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
10:23:40.582 [restartedMain] INFO  o.q.c.QuartzScheduler - [<init>,229] - Quartz Scheduler v.2.3.0 created.
10:23:40.598 [restartedMain] INFO  o.q.c.QuartzScheduler - [initialize,294] - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'DatcentScheduler' with instanceId 'WQ-20180902UAPD1562898220557'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 20 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

10:23:40.599 [restartedMain] INFO  o.q.i.StdSchedulerFactory - [instantiate,1362] - Quartz scheduler 'DatcentScheduler' initialized from an externally provided properties instance.
10:23:40.600 [restartedMain] INFO  o.q.i.StdSchedulerFactory - [instantiate,1366] - Quartz scheduler version: 2.3.0
10:23:40.605 [restartedMain] INFO  o.q.c.QuartzScheduler - [setJobFactory,2287] - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@5ffa2655
10:23:48.074 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - [initHandlerMethods,69] - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
10:23:52.728 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - [start,147] - Context refreshed
10:23:52.757 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - [start,150] - Found 1 custom documentation plugin(s)
10:23:54.046 [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - [scan,41] - Scanning for api listing references
10:23:54.578 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,180] - Starting ProtocolHandler ["http-nio-80"]
10:23:54.623 [restartedMain] INFO  o.a.t.u.n.NioSelectorPool - [log,180] - Using a shared selector for servlet write/read
10:23:54.697 [restartedMain] INFO  c.d.Application - [logStarted,59] - Started Application in 36.039 seconds (JVM running for 39.781)
10:23:55.567 [Quartz Scheduler [DatcentScheduler]] INFO  o.q.c.QuartzScheduler - [start,547] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898220557 started.
10:24:52.663 [http-nio-80-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,180] - Initializing Spring FrameworkServlet 'dispatcherServlet'
10:24:52.790 [http-nio-80-exec-1] INFO  o.a.s.s.m.AbstractValidatingSessionManager - [enableSessionValidation,233] - Enabling session validation scheduler...
10:24:52.797 [http-nio-80-exec-1] INFO  o.a.s.c.e.EhCacheManager - [getCache,158] - Cache with name 'shiro-activeSessionCache' does not yet exist.  Creating now.
10:24:52.799 [http-nio-80-exec-1] INFO  o.a.s.c.e.EhCacheManager - [getCache,165] - Added EhCache named [shiro-activeSessionCache]
10:24:53.793 [pool-1-thread-1] INFO  c.d.f.s.w.s.OnlineWebSessionManager - [validateSessions,88] - invalidation sessions...
10:24:53.808 [pool-1-thread-1] INFO  c.d.f.s.w.s.OnlineWebSessionManager - [validateSessions,147] - Finished invalidation session. No sessions were stopped.
10:25:53.644 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:25:53.839 [pool-2-thread-2] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:25:53.872 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:25:53.907 [pool-2-thread-2] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:25:54.011 [pool-2-thread-1] INFO  sys-user - [run,111] - [127.0.0.1]XX 内网IP[admin][Success][登录成功]
10:25:54.012 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:26:07.086 [pool-2-thread-2] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:26:07.128 [DatcentScheduler_Worker-1] INFO  c.d.p.m.j.u.ScheduleJob - [executeInternal,53] - 任务开始执行 - 名称：CheckTask 方法：checkCase
10:26:07.161 [pool-2-thread-2] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:26:07.463 [pool-3-thread-1] INFO  i.l.c.EpollProvider - [info,101] - Starting without optional epoll library
10:26:07.469 [pool-3-thread-1] INFO  i.l.c.KqueueProvider - [info,101] - Starting without optional kqueue library
10:26:30.137 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:28:45.259 [Thread-86] INFO  o.q.c.QuartzScheduler - [standby,585] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898220557 paused.
10:28:45.340 [Thread-86] INFO  o.q.c.QuartzScheduler - [shutdown,666] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898220557 shutting down.
10:28:45.342 [Thread-86] INFO  o.q.c.QuartzScheduler - [standby,585] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898220557 paused.
10:28:45.367 [Thread-86] INFO  o.q.c.QuartzScheduler - [shutdown,740] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898220557 shutdown complete.
10:29:05.192 [restartedMain] INFO  c.d.Application - [logStarting,50] - Starting Application on WQ-20180902UAPD with PID 9724 (G:\nanyang\Supervise\target\classes started by Administrator in G:\nanyang\Supervise)
10:29:05.200 [restartedMain] INFO  c.d.Application - [logStartupProfileInfo,666] - The following profiles are active: pro
10:29:13.971 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,158] - Cache with name 'com.datcent.framework.shiro.realm.UserRealm.authorizationCache' does not yet exist.  Creating now.
10:29:13.973 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,165] - Added EhCache named [com.datcent.framework.shiro.realm.UserRealm.authorizationCache]
10:29:16.492 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,169] - Using existing EHCache named [loginRecordCache]
10:29:18.239 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,180] - Initializing ProtocolHandler ["http-nio-80"]
10:29:18.265 [restartedMain] INFO  o.a.c.c.StandardService - [log,180] - Starting service [Tomcat]
10:29:18.265 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,180] - Starting Servlet Engine: Apache Tomcat/8.5.32
10:29:18.274 [localhost-startStop-1] INFO  o.a.c.c.AprLifecycleListener - [log,180] - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\Program Files\Java\jdk1.8.0_101\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\ProgramData\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;G:\apache-maven-3.5.4\bin;D:\Program Files\Java\jdk1.8.0_101/bin;D:\Program Files\Java\jdk1.8.0_101/jre/bin;G:\svn\bin;G:\TortoiseSVN\bin;G:\apache-tomcat-8.5.35\bin;G:\apache-tomcat-8.5.35\lib;C:\Program Files (x86)\OpenVPN\bin;.]
10:29:18.560 [localhost-startStop-1] INFO  o.a.c.c.C.[.[.[/] - [log,180] - Initializing Spring embedded WebApplicationContext
10:29:19.560 [restartedMain] INFO  c.a.d.p.DruidDataSource - [init,1002] - {dataSource-1} inited
10:29:20.544 [restartedMain] INFO  o.a.e.i.ProcessEngineImpl - [<init>,85] - ProcessEngine default created
10:29:20.546 [restartedMain] INFO  o.a.e.i.a.AbstractAsyncJobExecutor - [start,119] - Starting up the default async job executor [org.activiti.spring.SpringAsyncExecutor].
10:29:20.548 [Thread-42] INFO  o.a.e.i.a.AcquireTimerJobsRunnable - [run,45] - starting to acquire async jobs due
10:29:20.549 [Thread-43] INFO  o.a.e.i.a.AcquireAsyncJobsDueRunnable - [run,45] - starting to acquire async jobs due
10:29:23.791 [restartedMain] INFO  o.q.i.StdSchedulerFactory - [instantiate,1208] - Using default implementation for ThreadExecutor
10:29:23.823 [restartedMain] INFO  o.q.c.SchedulerSignalerImpl - [<init>,61] - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
10:29:23.823 [restartedMain] INFO  o.q.c.QuartzScheduler - [<init>,229] - Quartz Scheduler v.2.3.0 created.
10:29:23.842 [restartedMain] INFO  o.q.c.QuartzScheduler - [initialize,294] - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'DatcentScheduler' with instanceId 'WQ-20180902UAPD1562898563796'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 20 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

10:29:23.843 [restartedMain] INFO  o.q.i.StdSchedulerFactory - [instantiate,1362] - Quartz scheduler 'DatcentScheduler' initialized from an externally provided properties instance.
10:29:23.843 [restartedMain] INFO  o.q.i.StdSchedulerFactory - [instantiate,1366] - Quartz scheduler version: 2.3.0
10:29:23.846 [restartedMain] INFO  o.q.c.QuartzScheduler - [setJobFactory,2287] - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@c3908e7
10:29:32.075 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - [initHandlerMethods,69] - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
10:29:37.064 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - [start,147] - Context refreshed
10:29:37.104 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - [start,150] - Found 1 custom documentation plugin(s)
10:29:38.419 [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - [scan,41] - Scanning for api listing references
10:29:38.910 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,180] - Starting ProtocolHandler ["http-nio-80"]
10:29:38.939 [restartedMain] INFO  o.a.t.u.n.NioSelectorPool - [log,180] - Using a shared selector for servlet write/read
10:29:39.010 [restartedMain] INFO  c.d.Application - [logStarted,59] - Started Application in 35.349 seconds (JVM running for 39.241)
10:29:39.908 [Quartz Scheduler [DatcentScheduler]] INFO  o.q.c.QuartzScheduler - [start,547] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898563796 started.
10:29:43.586 [http-nio-80-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,180] - Initializing Spring FrameworkServlet 'dispatcherServlet'
10:29:43.704 [http-nio-80-exec-1] INFO  o.a.s.s.m.AbstractValidatingSessionManager - [enableSessionValidation,233] - Enabling session validation scheduler...
10:29:43.712 [http-nio-80-exec-1] INFO  o.a.s.c.e.EhCacheManager - [getCache,158] - Cache with name 'shiro-activeSessionCache' does not yet exist.  Creating now.
10:29:43.719 [http-nio-80-exec-1] INFO  o.a.s.c.e.EhCacheManager - [getCache,165] - Added EhCache named [shiro-activeSessionCache]
10:29:44.742 [pool-1-thread-1] INFO  c.d.f.s.w.s.OnlineWebSessionManager - [validateSessions,88] - invalidation sessions...
10:29:44.768 [pool-1-thread-1] INFO  c.d.f.s.w.s.OnlineWebSessionManager - [validateSessions,147] - Finished invalidation session. No sessions were stopped.
10:29:55.373 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:29:55.484 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:29:55.622 [pool-2-thread-2] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:29:55.664 [pool-2-thread-1] INFO  sys-user - [run,111] - [127.0.0.1]XX 内网IP[admin][Success][登录成功]
10:29:55.667 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:29:55.746 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:30:03.392 [pool-2-thread-3] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:30:03.415 [DatcentScheduler_Worker-1] INFO  c.d.p.m.j.u.ScheduleJob - [executeInternal,53] - 任务开始执行 - 名称：CheckTask 方法：checkCase
10:30:03.457 [pool-2-thread-3] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:30:03.714 [pool-3-thread-1] INFO  i.l.c.EpollProvider - [info,101] - Starting without optional epoll library
10:30:03.719 [pool-3-thread-1] INFO  i.l.c.KqueueProvider - [info,101] - Starting without optional kqueue library
10:30:27.661 [pool-2-thread-2] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:36:11.826 [Thread-84] INFO  o.q.c.QuartzScheduler - [standby,585] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898563796 paused.
10:36:11.847 [Thread-84] INFO  o.q.c.QuartzScheduler - [shutdown,666] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898563796 shutting down.
10:36:11.848 [Thread-84] INFO  o.q.c.QuartzScheduler - [standby,585] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898563796 paused.
10:36:11.857 [Thread-84] INFO  o.q.c.QuartzScheduler - [shutdown,740] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562898563796 shutdown complete.
10:36:33.897 [restartedMain] INFO  c.d.Application - [logStarting,50] - Starting Application on WQ-20180902UAPD with PID 5188 (G:\nanyang\Supervise\target\classes started by Administrator in G:\nanyang\Supervise)
10:36:33.907 [restartedMain] INFO  c.d.Application - [logStartupProfileInfo,666] - The following profiles are active: pro
10:36:45.466 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,158] - Cache with name 'com.datcent.framework.shiro.realm.UserRealm.authorizationCache' does not yet exist.  Creating now.
10:36:45.469 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,165] - Added EhCache named [com.datcent.framework.shiro.realm.UserRealm.authorizationCache]
10:36:48.653 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,169] - Using existing EHCache named [loginRecordCache]
10:36:51.607 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,180] - Initializing ProtocolHandler ["http-nio-80"]
10:36:51.647 [restartedMain] INFO  o.a.c.c.StandardService - [log,180] - Starting service [Tomcat]
10:36:51.648 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,180] - Starting Servlet Engine: Apache Tomcat/8.5.32
10:36:51.658 [localhost-startStop-1] INFO  o.a.c.c.AprLifecycleListener - [log,180] - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\Program Files\Java\jdk1.8.0_101\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\ProgramData\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;G:\apache-maven-3.5.4\bin;D:\Program Files\Java\jdk1.8.0_101/bin;D:\Program Files\Java\jdk1.8.0_101/jre/bin;G:\svn\bin;G:\TortoiseSVN\bin;G:\apache-tomcat-8.5.35\bin;G:\apache-tomcat-8.5.35\lib;C:\Program Files (x86)\OpenVPN\bin;.]
10:36:52.126 [localhost-startStop-1] INFO  o.a.c.c.C.[.[.[/] - [log,180] - Initializing Spring embedded WebApplicationContext
10:37:10.838 [restartedMain] INFO  c.d.Application - [logStarting,50] - Starting Application on WQ-20180902UAPD with PID 9316 (G:\nanyang\Supervise\target\classes started by Administrator in G:\nanyang\Supervise)
10:37:10.846 [restartedMain] INFO  c.d.Application - [logStartupProfileInfo,666] - The following profiles are active: pro
10:37:17.593 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,158] - Cache with name 'com.datcent.framework.shiro.realm.UserRealm.authorizationCache' does not yet exist.  Creating now.
10:37:17.595 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,165] - Added EhCache named [com.datcent.framework.shiro.realm.UserRealm.authorizationCache]
10:37:20.150 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,169] - Using existing EHCache named [loginRecordCache]
10:37:22.445 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,180] - Initializing ProtocolHandler ["http-nio-80"]
10:37:22.481 [restartedMain] INFO  o.a.c.c.StandardService - [log,180] - Starting service [Tomcat]
10:37:22.481 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,180] - Starting Servlet Engine: Apache Tomcat/8.5.32
10:37:22.493 [localhost-startStop-1] INFO  o.a.c.c.AprLifecycleListener - [log,180] - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\Program Files\Java\jdk1.8.0_101\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\ProgramData\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;G:\apache-maven-3.5.4\bin;D:\Program Files\Java\jdk1.8.0_101/bin;D:\Program Files\Java\jdk1.8.0_101/jre/bin;G:\svn\bin;G:\TortoiseSVN\bin;G:\apache-tomcat-8.5.35\bin;G:\apache-tomcat-8.5.35\lib;C:\Program Files (x86)\OpenVPN\bin;.]
10:37:22.876 [localhost-startStop-1] INFO  o.a.c.c.C.[.[.[/] - [log,180] - Initializing Spring embedded WebApplicationContext
10:37:23.827 [restartedMain] INFO  c.a.d.p.DruidDataSource - [init,1002] - {dataSource-1} inited
10:37:24.821 [restartedMain] INFO  o.a.e.i.ProcessEngineImpl - [<init>,85] - ProcessEngine default created
10:37:24.823 [restartedMain] INFO  o.a.e.i.a.AbstractAsyncJobExecutor - [start,119] - Starting up the default async job executor [org.activiti.spring.SpringAsyncExecutor].
10:37:24.825 [Thread-38] INFO  o.a.e.i.a.AcquireTimerJobsRunnable - [run,45] - starting to acquire async jobs due
10:37:24.825 [Thread-39] INFO  o.a.e.i.a.AcquireAsyncJobsDueRunnable - [run,45] - starting to acquire async jobs due
10:37:27.408 [restartedMain] INFO  o.q.i.StdSchedulerFactory - [instantiate,1208] - Using default implementation for ThreadExecutor
10:37:27.432 [restartedMain] INFO  o.q.c.SchedulerSignalerImpl - [<init>,61] - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
10:37:27.432 [restartedMain] INFO  o.q.c.QuartzScheduler - [<init>,229] - Quartz Scheduler v.2.3.0 created.
10:37:27.444 [restartedMain] INFO  o.q.c.QuartzScheduler - [initialize,294] - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'DatcentScheduler' with instanceId 'WQ-20180902UAPD1562899047412'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 20 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

10:37:27.444 [restartedMain] INFO  o.q.i.StdSchedulerFactory - [instantiate,1362] - Quartz scheduler 'DatcentScheduler' initialized from an externally provided properties instance.
10:37:27.444 [restartedMain] INFO  o.q.i.StdSchedulerFactory - [instantiate,1366] - Quartz scheduler version: 2.3.0
10:37:27.447 [restartedMain] INFO  o.q.c.QuartzScheduler - [setJobFactory,2287] - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@6b4ac077
10:37:35.751 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - [initHandlerMethods,69] - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
10:37:40.925 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - [start,147] - Context refreshed
10:37:40.965 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - [start,150] - Found 1 custom documentation plugin(s)
10:37:42.066 [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - [scan,41] - Scanning for api listing references
10:37:42.647 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,180] - Starting ProtocolHandler ["http-nio-80"]
10:37:42.675 [restartedMain] INFO  o.a.t.u.n.NioSelectorPool - [log,180] - Using a shared selector for servlet write/read
10:37:42.763 [restartedMain] INFO  c.d.Application - [logStarted,59] - Started Application in 33.195 seconds (JVM running for 36.533)
10:37:43.638 [Quartz Scheduler [DatcentScheduler]] INFO  o.q.c.QuartzScheduler - [start,547] - Scheduler DatcentScheduler_$_WQ-20180902UAPD1562899047412 started.
10:37:45.679 [http-nio-80-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,180] - Initializing Spring FrameworkServlet 'dispatcherServlet'
10:37:45.790 [http-nio-80-exec-1] INFO  o.a.s.s.m.AbstractValidatingSessionManager - [enableSessionValidation,233] - Enabling session validation scheduler...
10:37:45.796 [http-nio-80-exec-1] INFO  o.a.s.c.e.EhCacheManager - [getCache,158] - Cache with name 'shiro-activeSessionCache' does not yet exist.  Creating now.
10:37:45.800 [http-nio-80-exec-1] INFO  o.a.s.c.e.EhCacheManager - [getCache,165] - Added EhCache named [shiro-activeSessionCache]
10:37:46.806 [pool-1-thread-1] INFO  c.d.f.s.w.s.OnlineWebSessionManager - [validateSessions,88] - invalidation sessions...
10:37:46.817 [pool-1-thread-1] INFO  c.d.f.s.w.s.OnlineWebSessionManager - [validateSessions,147] - Finished invalidation session. No sessions were stopped.
10:37:56.878 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:37:57.190 [pool-2-thread-2] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:37:59.125 [pool-2-thread-2] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:37:59.133 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:37:59.300 [pool-2-thread-1] INFO  sys-user - [run,111] - [127.0.0.1]XX 内网IP[admin][Success][登录成功]
10:37:59.304 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
10:37:59.343 [pool-2-thread-1] INFO  c.d.c.u.h.HttpUtils - [sendPost,160] - recv - {"code":0,"data":{"ip":"127.0.0.1","country":"XX","area":"","region":"XX","city":"内网IP","county":"内网IP","isp":"内网IP","country_id":"xx","area_id":"","region_id":"xx","city_id":"local","county_id":"local","isp_id":"local"}}
10:38:10.718 [pool-2-thread-2] INFO  c.d.c.u.h.HttpUtils - [sendPost,141] - sendPost - http://ip.taobao.com/service/getIpInfo.php?ip=127.0.0.1
